# 
# Header Description:
# 
# Version: v3.0.6.1 Platform: 11 Manufacturer: Realme Model: RMX1851
# 
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
# 
# UncalAccel,utcTimeMillis,elapsedRealtimeNanos,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2,BiasYMps2,BiasZMps2
# 
# Accel,utcTimeMillis,elapsedRealtimeNanos,AccelXMps2,AccelYMps2,AccelZMps2
# 
# UncalGyro,utcTimeMillis,elapsedRealtimeNanos,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec
# 
# Gyro,utcTimeMillis,elapsedRealtimeNanos,GyroXRadPerSec,GyroYRadPerSec,GyroZRadPerSec
# 
# UncalMag,utcTimeMillis,elapsedRealtimeNanos,UncalMagXMicroT,UncalMagYMicroT,UncalMagZMicroT,BiasXMicroT,BiasYMicroT,BiasZMicroT
# 
# Mag,utcTimeMillis,elapsedRealtimeNanos,MagXMicroT,MagYMicroT,MagZMicroT
# 
# OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg
# 
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# 
Status,1682241290000,34,7,1,19,1575420030,0.00,74.0,21.0,0,1,0,0.0
Status,1682241290000,34,8,1,25,1575420030,0.00,322.0,20.0,0,1,0,0.0
Status,1682241290000,34,9,3,9,1602000000,12.20,312.0,30.0,1,1,0,12.2
Status,1682241290000,34,10,3,16,1602000000,21.90,232.0,59.0,1,1,0,21.9
Status,1682241290000,34,11,3,18,1602000000,0.00,26.0,15.0,0,1,0,0.0
Status,1682241290000,34,12,3,15,1602000000,0.00,172.0,22.0,0,1,0,0.0
Status,1682241290000,34,13,3,19,1602000000,0.00,340.0,26.0,0,1,0,0.0
Status,1682241290000,34,14,3,3,1602000000,0.00,66.0,22.0,0,1,0,0.0
Status,1682241290000,34,15,3,4,1602000000,0.00,122.0,33.0,0,1,0,0.0
Status,1682241290000,34,16,5,8,1561097980,16.80,12.0,58.0,0,1,0,16.8
Status,1682241290000,34,17,5,13,1561097980,17.40,0.0,0.0,1,1,0,17.4
Status,1682241290000,34,18,5,19,1561097980,14.80,170.0,33.0,0,1,0,14.8
Status,1682241290000,34,19,5,1,1561097980,0.00,94.0,16.0,0,1,0,0.0
Status,1682241290000,34,20,5,2,1561097980,0.00,163.0,73.0,0,1,0,0.0
Status,1682241290000,34,21,5,3,1561097980,0.00,109.0,52.0,0,1,0,0.0
Status,1682241290000,34,22,5,5,1561097980,0.00,239.0,60.0,0,1,0,0.0
Status,1682241290000,34,23,5,7,1561097980,0.00,99.0,53.0,0,1,0,0.0
Status,1682241290000,34,24,5,10,1561097980,0.00,78.0,64.0,0,1,0,0.0
Status,1682241290000,34,25,5,20,1561097980,0.00,102.0,45.0,0,1,0,0.0
Status,1682241290000,34,26,5,29,1561097980,0.00,345.0,36.0,0,1,0,0.0
Status,1682241290000,34,27,5,30,1561097980,0.00,49.0,23.0,0,1,0,0.0
Status,1682241290000,34,28,6,21,1575420030,20.40,309.0,67.0,1,1,0,20.4
Status,1682241290000,34,29,6,26,1575420030,15.90,293.0,41.0,0,1,0,15.9
Status,1682241290000,34,30,6,1,1575420030,0.00,322.0,18.0,0,1,0,0.0
Status,1682241290000,34,31,6,7,1575420030,0.00,146.0,20.0,0,1,0,0.0
Status,1682241290000,34,32,6,13,1575420030,0.00,8.0,36.0,0,1,0,0.0
Status,1682241290000,34,33,6,27,1575420030,0.00,153.0,53.0,0,1,0,0.0
Fix,GPS,12.9859922600,80.2373229300,-57.765380859375,0.0,15.460095,,1682241291000,0.3939543,,47154376769222,6.0
Raw,1682241290433,47179400000000,18,,-1366229329033206516,-0.7576074600219727,120.5204171128571,9.181640597391791,18.507756308934265,9,5,0.0,81935,33308364257098,40,21.9,-354.193603515625,0.7924999594688416,16,0.0,0.0,1575420030,,,,0,,1,7.47,18.4,,,,,,47153806311662
Raw,1682241290433,47179400000000,18,,-1366229329033206516,-0.7576074600219727,120.5204171128571,9.181640597391791,18.507756308934265,9,11,0.0,81935,33308360403684,166,13.4,351.6912536621094,5.346500396728516,16,0.0,0.0,1575420030,,,,0,,1,7.47,9.9,,,,,,47153806311662
Raw,1682241290433,47179400000000,18,,-1366229329033206516,-0.7576074600219727,120.5204171128571,9.181640597391791,18.507756308934265,9,12,0.0,81935,33308362893502,27,24.5,-358.06610107421875,0.6195000410079956,16,0.0,0.0,1575420030,,,,0,,1,7.47,21.0,,,,,,47153806311662
Raw,1682241290433,47179400000000,18,,-1366229329033206516,-0.7576074600219727,120.5204171128571,9.181640597391791,18.507756308934265,9,20,0.0,81935,33308365681443,184,12.6,63.46294021606445,5.354000091552734,16,0.0,0.0,1575420030,,,,0,,1,7.47,9.1,,,,,,47153806311662
Raw,1682241290433,47179400000000,18,,-1366229329033206516,-0.7576074600219727,120.5204171128571,9.181640597391791,18.507756308934265,9,21,0.0,89103,33308353942488,46,20.4,-154.5565185546875,0.7519999742507935,16,0.0,0.0,1575420030,,,,0,,6,7.49,14.399999999999999,,,,,,47153806311662
Status,1682241291000,34,0,1,5,1575420030,21.70,184.0,62.0,1,1,0,21.7
Status,1682241291000,34,1,1,11,1575420030,13.40,1.0,43.0,1,1,0,13.4
Status,1682241291000,34,2,1,12,1575420030,23.80,324.0,53.0,1,1,0,23.8
Status,1682241291000,34,3,1,20,1575420030,12.60,73.0,79.0,1,1,0,12.6
Status,1682241291000,34,4,1,24,1575420030,16.10,232.0,23.0,0,1,0,16.1
Status,1682241291000,34,5,1,6,1575420030,0.00,35.0,13.0,0,1,0,0.0
Status,1682241291000,34,6,1,13,1575420030,0.00,165.0,10.0,0,1,0,0.0
Status,1682241291000,34,7,1,19,1575420030,0.00,74.0,21.0,0,1,0,0.0
Status,1682241291000,34,8,1,25,1575420030,0.00,322.0,20.0,0,1,0,0.0
Status,1682241291000,34,9,3,9,1602000000,12.20,312.0,30.0,1,1,0,12.2
Status,1682241291000,34,10,3,16,1602000000,21.90,232.0,59.0,1,1,0,21.9
Status,1682241291000,34,11,3,18,1602000000,0.00,26.0,15.0,0,1,0,0.0
Status,1682241291000,34,12,3,15,1602000000,0.00,172.0,22.0,0,1,0,0.0
Status,1682241291000,34,13,3,19,1602000000,0.00,340.0,26.0,0,1,0,0.0
Status,1682241291000,34,14,3,3,1602000000,0.00,66.0,22.0,0,1,0,0.0
Status,1682241291000,34,15,3,4,1602000000,0.00,122.0,33.0,0,1,0,0.0
Status,1682241291000,34,16,5,8,1561097980,16.80,12.0,58.0,0,1,0,16.8
Status,1682241291000,34,17,5,13,1561097980,17.60,0.0,0.0,1,1,0,17.6
Status,1682241291000,34,18,5,19,1561097980,14.80,170.0,33.0,0,1,0,14.8
Status,1682241291000,34,19,5,1,1561097980,0.00,94.0,16.0,0,1,0,0.0
Status,1682241291000,34,20,5,2,1561097980,0.00,163.0,73.0,0,1,0,0.0
Status,1682241291000,34,21,5,3,1561097980,0.00,109.0,52.0,0,1,0,0.0
Status,1682241291000,34,22,5,5,1561097980,0.00,239.0,60.0,0,1,0,0.0
Status,1682241291000,34,23,5,7,1561097980,0.00,99.0,53.0,0,1,0,0.0
Status,1682241291000,34,24,5,10,1561097980,0.00,78.0,64.0,0,1,0,0.0
Status,1682241291000,34,25,5,20,1561097980,0.00,102.0,45.0,0,1,0,0.0
Status,1682241291000,34,26,5,29,1561097980,0.00,345.0,36.0,0,1,0,0.0
Status,1682241291000,34,27,5,30,1561097980,0.00,49.0,23.0,0,1,0,0.0
Status,1682241291000,34,28,6,21,1575420030,20.40,309.0,67.0,1,1,0,20.4
Status,1682241291000,34,29,6,26,1575420030,15.90,293.0,41.0,0,1,0,15.9
Status,1682241291000,34,30,6,1,1575420030,0.00,322.0,18.0,0,1,0,0.0
Status,1682241291000,34,31,6,7,1575420030,0.00,146.0,20.0,0,1,0,0.0
Status,1682241291000,34,32,6,13,1575420030,0.00,8.0,36.0,0,1,0,0.0
Status,1682241291000,34,33,6,27,1575420030,0.00,153.0,53.0,0,1,0,0.0
Fix,GPS,12.9859922400,80.2373229500,-57.75909423828125,0.0,15.2750635,,1682241292000,0.3939543,,47155376769222,6.0
Raw,1682241291433,47180400000000,18,,-1366229329033206516,-0.698002815246582,110.58725795010105,11.851695245468234,16.918067201029,9,5,0.0,81935,33309364258261,40,21.7,-354.2411804199219,0.7924999594688416,16,0.0,0.0,1575420030,,,,0,,1,6.91,18.2,,,,,,47154806311662
Raw,1682241291433,47180400000000,18,,-1366229329033206516,-0.698002815246582,110.58725795010105,11.851695245468234,16.918067201029,9,12,0.0,81935,33309362894657,31,23.8,-357.609375,0.6694999933242798,16,0.0,0.0,1575420030,,,,0,,1,6.91,20.3,,,,,,47154806311662
Raw,1682241291433,47180400000000,18,,-1366229329033206516,-0.698002815246582,110.58725795010105,11.851695245468234,16.918067201029,9,13,0.0,16399,33295312378535,73,17.6,131.54705810546875,1.684499979019165,16,0.0,0.0,1561097980,,,,0,,5,6.24,11.600000000000001,,,,,,47154806311662
Status,1682241292000,34,0,1,5,1575420030,23.90,184.0,62.0,1,1,0,23.9
Status,1682241292000,34,1,1,11,1575420030,16.30,1.0,43.0,1,1,0,16.3
Status,1682241292000,34,2,1,12,1575420030,23.10,324.0,53.0,1,1,0,23.1
Status,1682241292000,34,3,1,20,1575420030,12.60,73.0,79.0,1,1,0,12.6
Status,1682241292000,34,4,1,24,1575420030,12.10,232.0,23.0,0,1,0,12.1
Status,1682241292000,34,5,1,6,1575420030,0.00,35.0,13.0,0,1,0,0.0
Status,1682241292000,34,6,1,13,1575420030,0.00,165.0,10.0,0,1,0,0.0
Status,1682241292000,34,7,1,19,1575420030,0.00,74.0,21.0,0,1,0,0.0
Status,1682241292000,34,8,1,25,1575420030,0.00,322.0,20.0,0,1,0,0.0
Status,1682241292000,34,9,3,9,1602000000,12.20,312.0,30.0,1,1,0,12.2
Status,1682241292000,34,10,3,16,1602000000,21.90,232.0,59.0,1,1,0,21.9
Status,1682241292000,34,11,3,18,1602000000,0.00,26.0,15.0,0,1,0,0.0
Status,1682241292000,34,12,3,15,1602000000,0.00,172.0,22.0,0,1,0,0.0
Status,1682241292000,34,13,3,19,1602000000,0.00,340.0,26.0,0,1,0,0.0
Status,1682241292000,34,14,3,3,1602000000,0.00,66.0,22.0,0,1,0,0.0
Status,1682241292000,34,15,3,4,1602000000,0.00,122.0,33.0,0,1,0,0.0
Status,1682241292000,34,16,5,8,1561097980,16.80,12.0,58.0,0,1,0,16.8
Status,1682241292000,34,17,5,13,1561097980,17.60,0.0,0.0,1,1,0,17.6
Status,1682241292000,34,18,5,19,1561097980,14.80,170.0,33.0,0,1,0,14.8
Status,1682241292000,34,19,5,1,1561097980,0.00,94.0,16.0,0,1,0,0.0
Status,1682241292000,34,20,5,2,1561097980,0.00,163.0,73.0,0,1,0,0.0
Status,1682241292000,34,21,5,3,1561097980,0.00,109.0,52.0,0,1,0,0.0
Status,1682241292000,34,22,5,5,1561097980,0.00,239.0,60.0,0,1,0,0.0
Status,1682241292000,34,23,5,7,1561097980,0.00,99.0,53.0,0,1,0,0.0
Status,1682241292000,34,24,5,10,1561097980,0.00,78.0,64.0,0,1,0,0.0
Status,1682241292000,34,25,5,20,1561097980,0.00,102.0,45.0,0,1,0,0.0
Status,1682241292000,34,26,5,29,1561097980,0.00,345.0,36.0,0,1,0,0.0
Status,1682241292000,34,27,5,30,1561097980,0.00,49.0,23.0,0,1,0,0.0
Status,1682241292000,34,28,6,21,1575420030,17.70,309.0,67.0,1,1,0,17.7
Status,1682241292000,34,29,6,26,1575420030,12.10,293.0,41.0,0,1,0,12.1
Status,1682241292000,34,30,6,1,1575420030,0.00,322.0,18.0,0,1,0,0.0
Status,1682241292000,34,31,6,7,1575420030,0.00,146.0,20.0,0,1,0,0.0
Status,1682241292000,34,32,6,13,1575420030,0.00,8.0,36.0,0,1,0,0.0
Status,1682241292000,34,33,6,27,1575420030,0.00,153.0,53.0,0,1,0,0.0
Fix,GPS,12.9859922600,80.2373229300,-57.751251220703125,0.0,14.569608,,1682241293000,0.3757659,,47156376769222,6.0
Raw,1682241292433,47181400000000,18,,-1366229329033206509,-0.20271873474121094,106.16947110975161,12.281523542015698,16.81699681192382,9,5,0.0,81935,33310364259412,31,23.9,-353.43243408203125,0.67249995470047,16,0.0,0.0,1575420030,,,,0,,1,10.38,20.4,,,,,,47155806311655
Raw,1682241292433,47181400000000,18,,-1366229329033206509,-0.20271873474121094,106.16947110975161,12.281523542015698,16.81699681192382,9,11,0.0,81935,33310360401366,84,16.3,352.6522521972656,2.006500005722046,16,0.0,0.0,1575420030,,,,0,,1,10.38,12.8,,,,,,47155806311655
Raw,1682241292433,47181400000000,18,,-1366229329033206509,-0.20271873474121094,106.16947110975161,12.281523542015698,16.81699681192382,9,12,0.0,81935,33310362895848,31,23.1,-357.8186950683594,0.7294999957084656,16,0.0,0.0,1575420030,,,,0,,1,10.38,19.6,,,,,,47155806311655
Raw,1682241292433,47181400000000,18,,-1366229329033206509,-0.20271873474121094,106.16947110975161,12.281523542015698,16.81699681192382,9,24,0.0,81935,33310353899287,221,12.1,285.12652587890625,6.996000289916992,16,0.0,0.0,1575420030,,,,0,,1,10.38,8.6,,,,,,47155806311655
Raw,1682241292433,47181400000000,18,,-1366229329033206509,-0.20271873474121094,106.16947110975161,12.281523542015698,16.81699681192382,9,21,0.0,89103,33310353943470,73,17.7,-153.85243225097656,1.6920000314712524,16,0.0,0.0,1575420030,,,,0,,6,10.41,11.7,,,,,,47155806311655
Raw,1682241292433,47181400000000,18,,-1366229329033206509,-0.20271873474121094,106.16947110975161,12.281523542015698,16.81699681192382,9,26,0.0,89103,33310350052750,317,12.1,53.55815505981445,9.633500099182129,16,0.0,0.0,1575420030,,,,0,,6,10.41,6.1,,,,,,47155806311655
Status,1682241293000,34,0,1,5,1575420030,21.70,184.0,62.0,1,1,0,21.7
Status,1682241293000,34,1,1,11,1575420030,19.50,1.0,43.0,1,1,0,19.5
Status,1682241293000,34,2,1,12,1575420030,21.00,324.0,53.0,1,1,0,21.0
Status,1682241293000,34,3,1,20,1575420030,12.60,73.0,79.0,1,1,0,12.6
Status,1682241293000,34,4,1,24,1575420030,17.90,232.0,23.0,1,1,0,17.9
Status,1682241293000,34,5,1,6,1575420030,0.00,35.0,13.0,0,1,0,0.0
Status,1682241293000,34,6,1,13,1575420030,0.00,165.0,10.0,0,1,0,0.0
Status,1682241293000,34,7,1,19,1575420030,0.00,74.0,21.0,0,1,0,0.0
Status,1682241293000,34,8,1,25,1575420030,0.00,322.0,20.0,0,1,0,0.0
Status,1682241293000,34,9,3,9,1602000000,12.20,312.0,30.0,1,1,0,12.2
Status,1682241293000,34,10,3,16,1602000000,21.90,232.0,59.0,1,1,0,21.9
Status,1682241293000,34,11,3,18,1602000000,0.00,26.0,15.0,0,1,0,0.0
Status,1682241293000,34,12,3,15,1602000000,0.00,172.0,22.0,0,1,0,0.0
Status,1682241293000,34,13,3,19,1602000000,0.00,340.0,26.0,0,1,0,0.0
Status,1682241293000,34,14,3,3,1602000000,0.00,66.0,22.0,0,1,0,0.0
Status,1682241293000,34,15,3,4,1602000000,0.00,122.0,33.0,0,1,0,0.0
Status,1682241293000,34,16,5,8,1561097980,16.80,12.0,58.0,0,1,0,16.8
Status,1682241293000,34,17,5,13,1561097980,17.70,0.0,0.0,1,1,0,17.7
Status,1682241293000,34,18,5,19,1561097980,14.80,170.0,33.0,0,1,0,14.8
Status,1682241293000,34,19,5,1,1561097980,0.00,94.0,16.0,0,1,0,0.0
Status,1682241293000,34,20,5,2,1561097980,0.00,163.0,73.0,0,1,0,0.0
Status,1682241293000,34,21,5,3,1561097980,0.00,109.0,52.0,0,1,0,0.0
Status,1682241293000,34,22,5,5,1561097980,0.00,239.0,60.0,0,1,0,0.0
Status,1682241293000,34,23,5,7,1561097980,0.00,99.0,53.0,0,1,0,0.0
Status,1682241293000,34,24,5,10,1561097980,0.00,78.0,64.0,0,1,0,0.0
Status,1682241293000,34,25,5,20,1561097980,0.00,102.0,45.0,0,1,0,0.0
Status,1682241293000,34,26,5,29,1561097980,0.00,345.0,36.0,0,1,0,0.0
Status,1682241293000,34,27,5,30,1561097980,0.00,49.0,23.0,0,1,0,0.0
Status,1682241293000,34,28,6,21,1575420030,20.00,309.0,67.0,1,1,0,20.0
Status,1682241293000,34,29,6,26,1575420030,21.00,293.0,41.0,1,1,0,21.0
Status,1682241293000,34,30,6,1,1575420030,0.00,322.0,18.0,0,1,0,0.0
Status,1682241293000,34,31,6,7,1575420030,0.00,146.0,20.0,0,1,0,0.0
Status,1682241293000,34,32,6,13,1575420030,0.00,8.0,36.0,0,1,0,0.0
Status,1682241293000,34,33,6,27,1575420030,0.00,153.0,53.0,0,1,0,0.0
Fix,GPS,12.9859924400,80.2373229500,-57.753875732421875,0.0,13.729743,,1682241294000,0.25,,47157376769222,6.0
Raw,1682241293433,47182400000000,18,,-1366229329033206486,-0.7764711380004883,96.11043788027018,13.517994353160192,16.557260354186074,9,5,0.0,81935,33311364260549,40,21.7,-353.0233154296875,0.7924999594688416,16,0.0,0.0,1575420030,,,,0,,1,6.86,18.2,,,,,,47156806311632
Raw,1682241293433,47182400000000,18,,-1366229329033206486,-0.7764711380004883,96.11043788027018,13.517994353160192,16.557260354186074,9,11,0.0,81935,33311360400259,53,19.5,351.0347595214844,0.9164999723434448,16,0.0,0.0,1575420030,,,,0,,1,6.86,16.0,,,,,,47156806311632
Raw,1682241293433,47182400000000,18,,-1366229329033206486,-0.7764711380004883,96.11043788027018,13.517994353160192,16.557260354186074,9,12,0.0,81935,33311362897131,40,21.0,-357.7616271972656,0.8495000004768372,16,0.0,0.0,1575420030,,,,0,,1,6.86,17.5,,,,,,47156806311632
Raw,1682241293433,47182400000000,18,,-1366229329033206486,-0.7764711380004883,96.11043788027018,13.517994353160192,16.557260354186074,9,24,0.0,81935,33311353898168,70,17.9,285.545166015625,1.0959999561309814,16,0.0,0.0,1575420030,,,,0,,1,6.86,14.399999999999999,,,,,,47156806311632
Raw,1682241293433,47182400000000,18,,-1366229329033206486,-0.7764711380004883,96.11043788027018,13.517994353160192,16.557260354186074,9,13,0.0,16399,33297312377627,73,17.7,131.7294921875,1.684499979019165,16,0.0,0.0,1561097980,,,,0,,5,6.62,11.7,,,,,,47156806311632
Raw,1682241293433,47182400000000,18,,-1366229329033206486,-0.7764711380004883,96.11043788027018,13.517994353160192,16.557260354186074,9,21,0.0,89103,33311353943991,46,20.0,-153.65261840820312,0.7519999742507935,16,0.0,0.0,1575420030,,,,0,,6,6.88,14.0,,,,,,47156806311632
Raw,1682241293433,47182400000000,18,,-1366229329033206486,-0.7764711380004883,96.11043788027018,13.517994353160192,16.557260354186074,9,26,0.0,89103,33311350052574,40,21.0,54.471561431884766,0.6934999823570251,16,0.0,0.0,1575420030,,,,0,,6,6.88,15.0,,,,,,47156806311632
Status,1682241294000,34,0,1,5,1575420030,21.20,184.0,62.0,1,1,0,21.2
Status,1682241294000,34,1,1,11,1575420030,19.80,1.0,43.0,1,1,0,19.8
Status,1682241294000,34,2,1,12,1575420030,23.40,324.0,53.0,1,1,0,23.4
Status,1682241294000,34,3,1,20,1575420030,12.60,73.0,79.0,1,1,0,12.6
Status,1682241294000,34,4,1,24,1575420030,18.60,232.0,23.0,1,1,0,18.6
Status,1682241294000,34,5,1,6,1575420030,0.00,35.0,13.0,0,1,0,0.0
Status,1682241294000,34,6,1,13,1575420030,0.00,165.0,10.0,0,1,0,0.0
Status,1682241294000,34,7,1,19,1575420030,0.00,74.0,21.0,0,1,0,0.0
Status,1682241294000,34,8,1,25,1575420030,0.00,322.0,20.0,0,1,0,0.0
Status,1682241294000,34,9,3,9,1602000000,13.30,312.0,30.0,1,1,0,13.3
Status,1682241294000,34,10,3,16,1602000000,21.90,232.0,59.0,0,1,0,21.9
Status,1682241294000,34,11,3,18,1602000000,0.00,26.0,15.0,0,1,0,0.0
Status,1682241294000,34,12,3,15,1602000000,0.00,172.0,22.0,0,1,0,0.0
Status,1682241294000,34,13,3,19,1602000000,0.00,340.0,26.0,0,1,0,0.0
Status,1682241294000,34,14,3,3,1602000000,0.00,66.0,22.0,0,1,0,0.0
Status,1682241294000,34,15,3,4,1602000000,0.00,122.0,33.0,0,1,0,0.0
Status,1682241294000,34,16,5,8,1561097980,16.80,12.0,58.0,0,1,0,16.8
Status,1682241294000,34,17,5,13,1561097980,17.70,0.0,0.0,1,1,0,17.7
Status,1682241294000,34,18,5,19,1561097980,14.80,170.0,33.0,0,1,0,14.8
Status,1682241294000,34,19,5,1,1561097980,0.00,94.0,16.0,0,1,0,0.0
Status,1682241294000,34,20,5,2,1561097980,0.00,163.0,73.0,0,1,0,0.0
Status,1682241294000,34,21,5,3,1561097980,0.00,109.0,52.0,0,1,0,0.0
Status,1682241294000,34,22,5,5,1561097980,0.00,239.0,60.0,0,1,0,0.0
Status,1682241294000,34,23,5,7,1561097980,0.00,99.0,53.0,0,1,0,0.0
Status,1682241294000,34,24,5,10,1561097980,0.00,78.0,64.0,0,1,0,0.0
Status,1682241294000,34,25,5,20,1561097980,0.00,102.0,45.0,0,1,0,0.0
Status,1682241294000,34,26,5,29,1561097980,0.00,345.0,36.0,0,1,0,0.0
Status,1682241294000,34,27,5,30,1561097980,0.00,49.0,23.0,0,1,0,0.0
Status,1682241294000,34,28,6,21,1575420030,20.80,309.0,67.0,1,1,0,20.8
Status,1682241294000,34,29,6,26,1575420030,20.20,293.0,41.0,1,1,0,20.2
Status,1682241294000,34,30,6,1,1575420030,0.00,322.0,18.0,0,1,0,0.0
Status,1682241294000,34,31,6,7,1575420030,0.00,146.0,20.0,0,1,0,0.0
Status,1682241294000,34,32,6,13,1575420030,0.00,8.0,36.0,0,1,0,0.0
Status,1682241294000,34,33,6,27,1575420030,0.00,153.0,53.0,0,1,0,0.0
Fix,GPS,12.9859924300,80.2373229800,-57.7891845703125,0.0,13.729822,,1682241295000,0.2780288,,47158376769222,6.0
Raw,1682241294433,47183400000000,18,,-1366229329033206473,-0.30582141876220703,92.42930536856875,13.085788968350773,14.92099335891841,9,9,0.0,49359,44094361518727,154,13.3,-414.7047119140625,4.798000335693359,16,0.0,0.0,1600875010,,,,0,,3,6.41,10.3,,,,,,47157806311619
Raw,1682241294433,47183400000000,18,,-1366229329033206473,-0.30582141876220703,92.42930536856875,13.085788968350773,14.92099335891841,9,5,0.0,81935,33312364261810,40,21.2,-352.861572265625,0.8524999618530273,16,0.0,0.0,1575420030,,,,0,,1,7.64,17.7,,,,,,47157806311619
Raw,1682241294433,47183400000000,18,,-1366229329033206473,-0.30582141876220703,92.42930536856875,13.085788968350773,14.92099335891841,9,11,0.0,81935,33312360399181,53,19.8,351.0727844238281,0.9164999723434448,16,0.0,0.0,1575420030,,,,0,,1,7.64,16.3,,,,,,47157806311619
Raw,1682241294433,47183400000000,18,,-1366229329033206473,-0.30582141876220703,92.42930536856875,13.085788968350773,14.92099335891841,9,12,0.0,81935,33312362898213,31,23.4,-357.0575256347656,0.7294999957084656,16,0.0,0.0,1575420030,,,,0,,1,7.64,19.9,,,,,,47157806311619
Raw,1682241294433,47183400000000,18,,-1366229329033206473,-0.30582141876220703,92.42930536856875,13.085788968350773,14.92099335891841,9,24,0.0,81935,33312353897430,61,18.6,285.57373046875,1.0160000324249268,16,0.0,0.0,1575420030,,,,0,,1,7.64,15.100000000000001,,,,,,47157806311619
Raw,1682241294433,47183400000000,18,,-1366229329033206473,-0.30582141876220703,92.42930536856875,13.085788968350773,14.92099335891841,9,21,0.0,89103,33312353944525,46,20.8,-153.79534912109375,0.7519999742507935,16,0.0,0.0,1575420030,,,,0,,6,7.67,14.8,,,,,,47157806311619
Raw,1682241294433,47183400000000,18,,-1366229329033206473,-0.30582141876220703,92.42930536856875,13.085788968350773,14.92099335891841,9,26,0.0,89103,33312350052424,46,20.2,53.48204040527344,0.7534999847412109,16,0.0,0.0,1575420030,,,,0,,6,7.67,14.2,,,,,,47157806311619
Status,1682241295000,34,0,1,5,1575420030,18.80,184.0,62.0,1,1,0,18.8
Status,1682241295000,34,1,1,11,1575420030,19.50,1.0,43.0,1,1,0,19.5
Status,1682241295000,34,2,1,12,1575420030,24.90,324.0,53.0,1,1,0,24.9
Status,1682241295000,34,3,1,20,1575420030,12.60,73.0,79.0,1,1,0,12.6
Status,1682241295000,34,4,1,24,1575420030,18.60,232.0,23.0,1,1,0,18.6
Status,1682241295000,34,5,1,6,1575420030,0.00,35.0,13.0,0,1,0,0.0
Status,1682241295000,34,6,1,13,1575420030,0.00,165.0,10.0,0,1,0,0.0
Status,1682241295000,34,7,1,19,1575420030,0.00,74.0,21.0,0,1,0,0.0
Status,1682241295000,34,8,1,25,1575420030,0.00,322.0,20.0,0,1,0,0.0
Status,1682241295000,34,9,3,9,1602000000,13.30,312.0,30.0,1,1,0,13.3
Status,1682241295000,34,10,3,16,1602000000,21.90,232.0,59.0,0,1,0,21.9
Status,1682241295000,34,11,3,18,1602000000,0.00,26.0,15.0,0,1,0,0.0
Status,1682241295000,34,12,3,15,1602000000,0.00,172.0,22.0,0,1,0,0.0
Status,1682241295000,34,13,3,19,1602000000,0.00,340.0,26.0,0,1,0,0.0
Status,1682241295000,34,14,3,3,1602000000,0.00,66.0,22.0,0,1,0,0.0
Status,1682241295000,34,15,3,4,1602000000,0.00,122.0,33.0,0,1,0,0.0
Status,1682241295000,34,16,5,8,1561097980,16.80,12.0,58.0,0,1,0,16.8
Status,1682241295000,34,17,5,13,1561097980,16.80,0.0,0.0,1,1,0,16.8
Status,1682241295000,34,18,5,19,1561097980,14.80,170.0,33.0,0,1,0,14.8
Status,1682241295000,34,19,5,1,1561097980,0.00,94.0,16.0,0,1,0,0.0
Status,1682241295000,34,20,5,2,1561097980,0.00,163.0,73.0,0,1,0,0.0
Status,1682241295000,34,21,5,3,1561097980,0.00,109.0,52.0,0,1,0,0.0
Status,1682241295000,34,22,5,5,1561097980,0.00,239.0,60.0,0,1,0,0.0
Status,1682241295000,34,23,5,7,1561097980,0.00,99.0,53.0,0,1,0,0.0
Status,1682241295000,34,24,5,10,1561097980,0.00,78.0,64.0,0,1,0,0.0
Status,1682241295000,34,25,5,20,1561097980,0.00,102.0,45.0,0,1,0,0.0
